,home_victory,home_runs,away_runs,last_week_home_win_rate_ratio,last_year_home_st_ERA,last_3_week_home_st_ERA,last_week_home_re_ERA,last_week_home_runs_ave,last_year_away_st_ERA,last_3_week_away_st_ERA,last_week_away_re_ERA,last_week_away_runs_ave,last_week_home_team_OPS,last_week_away_team_OPS,last_week_home_OPS_ratio,last_year_home_win_rate,last_year_away_win_rate,last_year_home_st_ERA_ratio,last_3_week_home_st_ERA_ratio,last_year_home_st_APP,last_year_home_st_IP,last_year_away_st_APP,last_year_away_st_IP,home_st_pitching_interval,away_st_pitching_interval,this_year_home_st_IP_div_match,this_year_away_st_IP_div_match
1030,0,1,6,0.25000074999775,3.54,4.846153846153846,3.7674418604651163,3.8333333333333335,2.72,1.5,1.9285714285714286,2.8333333333333335,0.6230270294202289,0.6600107570256823,0.4855874363186526,0.414,0.507,0.5654951867427519,0.7636362805509903,19.0,129.33333333333334,26.0,162.0,8.0,7.0,1.088888888888889,0.8045977011494252
1031,1,12,9,0.5,4.0,4.0,2.8723404255319145,5.0,3.02,1.173913043478261,5.8909090909090915,6.666666666666667,0.7400571518045878,0.9422574717090627,0.4399041305715565,0.457,0.631,0.5698005499143732,0.7731091381258793,0.0,0.0,18.0,89.0,21.0,7.0,0.0,1.1290322580645162
1032,0,2,10,0.400000239999424,3.87,2.142857142857143,6.749999999999999,4.0,4.3,2.0454545454545454,2.6341463414634148,2.0,0.7000247430100996,0.5322796021256302,0.5680615716184922,0.457,0.44299999999999995,0.47368421696836793,0.5116279014241959,22.0,107.0,26.0,155.0,7.0,7.0,1.1481481481481481,1.386666666666667
1033,1,4,1,0.16666733333199998,5.34,3.5217391304347827,7.714285714285714,2.3333333333333335,5.59,11.571428571428571,2.454545454545454,6.333333333333333,0.48195646472593756,0.9274011299435028,0.3419688988435747,0.514,0.606,0.48856358855195087,0.2333333686694055,22.0,116.0,7.0,37.0,7.0,7.0,0.4642857142857143,0.2
1034,0,2,5,0.2857146530605947,4.0,9.0,4.295454545454545,2.6666666666666665,2.94,5.60377358490566,1.7999999999999998,4.833333333333333,0.6363812757700703,0.755040755040755,0.4573603562962352,0.40700000000000003,0.621,0.5763688540723764,0.6162790538429203,0.0,0.0,22.0,156.0,21.0,7.0,0.5061728395061729,1.1494252873563218
1035,0,5,12,0.6666663333339999,3.55,5.3999999999999995,5.823529411764706,4.666666666666667,4.0,1.5,4.576271186440678,3.0,0.7431942745844091,0.5956768558951965,0.5550902231480522,0.493,0.451,0.47019868339107723,0.7826086137366337,15.0,96.0,0.0,0.0,7.0,7.0,0.16666666666666666,0.2
1036,1,8,1,1.4999955000135e-06,4.24,2.8928571428571423,5.170212765957446,3.0,3.94,3.0,0.6428571428571428,3.6666666666666665,0.585749734136831,0.72849303503588,0.4456937088613761,0.414,0.507,0.5183374038294857,0.4909090939944893,22.0,121.0,18.0,107.0,7.0,7.0,0.6021505376344086,0.8333333333333334
1037,1,6,0,0.6249998125002812,3.67,1.5882352941176472,1.62,6.5,4.5,7.468085106382978,6.406779661016949,7.166666666666667,0.7785993910395824,0.9522407829862389,0.4498389872870878,0.457,0.631,0.44920441879940787,0.17537320601901835,26.0,147.0,27.0,80.0,7.0,7.0,1.0344827586206897,0.7916666666666666
1038,0,2,3,0.33333366666599995,3.04,1.0,7.081967213114753,3.8333333333333335,2.49,2.769230769230769,2.025,3.3333333333333335,0.6995625143909739,0.7062225015713388,0.4976312213088266,0.457,0.44299999999999995,0.5497287342753221,0.26530624698035876,4.0,23.333333333333332,19.0,130.0,7.0,7.0,0.9285714285714286,0.6923076923076923
1039,0,2,8,0.16666733333199998,2.84,3.566037735849057,6.279069767441861,2.0,4.05,3.375,3.3749999999999996,5.833333333333333,0.46269544987285616,0.8913690476190476,0.34170857498287127,0.514,0.606,0.4121916074915508,0.5137614639246615,15.0,88.66666666666667,14.0,13.0,7.0,7.0,1.0229885057471264,0.3225806451612903
1040,1,4,3,0.16666733333199998,4.0,1.2857142857142856,4.153846153846154,2.0,3.88,4.319999999999999,1.8409090909090908,5.166666666666667,0.5944464138012525,0.7820037105751392,0.4318691998161356,0.40700000000000003,0.621,0.5076142112654286,0.22935789472450238,0.0,0.0,23.0,132.0,7.0,7.0,0.7142857142857143,0.9777777777777777
1041,0,2,4,0.4444445185184197,2.01,0.0,1.6875,3.5,4.05,2.288135593220339,1.5882352941176472,7.0,0.7308413660749336,0.7833840800347978,0.48265030016010685,0.507,0.457,0.3316832238669228,4.3703665503462744e-07,26.0,183.0,8.0,20.0,7.0,7.0,1.2365591397849462,1.0333333333333334
1042,1,3,2,0.400000239999424,4.0,2.8421052631578947,5.225806451612903,4.5,2.71,2.571428571428571,5.8909090909090915,5.666666666666667,0.7299539170506912,0.8877089558265364,0.4512398283286131,0.451,0.631,0.5961251576378069,0.5249999907638924,0.0,0.0,25.0,152.33333333333334,7.0,7.0,0.8817204301075269,0.9292929292929293
1043,1,8,3,0.25000074999775,4.0,1.9285714285714282,5.170212765957446,4.0,4.0,2.547169811320755,4.764705882352941,3.8333333333333335,0.6778437642759251,0.6889446572447497,0.4959390594791277,0.414,0.493,0.5,0.4308943398231856,0.0,0.0,0.0,0.0,7.0,7.0,0.21875,0.9354838709677419
1044,0,2,7,0.833332666668,2.38,2.25,1.9285714285714282,5.5,4.42,5.5,6.639344262295081,3.8333333333333335,0.7920663728286232,0.6789093825180432,0.5384632411170883,0.621,0.457,0.3500000441176341,0.2903226347554491,37.0,109.66666666666667,22.0,118.0,7.0,6.0,1.096774193548387,0.8620689655172413
1045,0,4,6,0.7999992800017282,3.88,1.7999999999999998,2.025,3.5,4.01,4.01,6.612244897959184,2.1666666666666665,0.6683574879227053,0.500782962730974,0.5716656946982027,0.44299999999999995,0.514,0.49176172578916966,0.3098107367260803,13.0,72.0,7.0,24.333333333333332,7.0,21.0,0.8765432098765432,0.0
1046,1,2,1,0.7142853469394053,2.61,2.8636363636363633,3.552631578947368,6.833333333333333,3.83,1.8,2.3684210526315788,2.5,0.880542715288478,0.6501068376068375,0.5752738852749661,0.606,0.40700000000000003,0.4052795325218843,0.6140350388153829,25.0,169.0,24.0,162.0,7.0,7.0,0.9375,1.4482758620689655
1047,1,9,7,0.3333335555552593,3.55,4.090909090909091,1.5882352941176472,3.0,2.9,1.5,1.528301886792453,7.5,0.715989159891599,0.8057652175608996,0.4705024480298881,0.507,0.457,0.5503875812751686,0.73170723418603,17.0,91.0,25.0,158.0,7.0,7.0,0.96875,0.8279569892473119
1048,0,7,8,0.5,3.54,3.4615384615384617,4.764705882352941,4.333333333333333,3.32,3.3157894736842106,5.754098360655738,5.166666666666667,0.7035596330275229,0.8188811584365632,0.46212610498364964,0.451,0.631,0.5160349807478191,0.510752684998909,22.0,140.0,17.0,21.333333333333332,7.0,6.0,1.1145833333333335,0.892156862745098
1049,0,1,3,0.400000239999424,3.36,3.36,5.170212765957447,5.0,9.82,9.82,4.7368421052631575,4.333333333333333,0.7260596546310832,0.7615685285588198,0.4880652725160142,0.414,0.493,0.25493175190716966,0.25493175190716966,15.0,72.0,1.0,3.6666666666666665,21.0,21.0,0.0,0.0
1050,1,2,1,0.6666663333339999,3.45,0.8999999999999999,2.3823529411764706,4.0,6.31,7.147058823529411,3.724137931034482,4.333333333333333,0.7047280334728033,0.7063874474919694,0.4994120204754499,0.621,0.457,0.35348363658122206,0.1118422017351253,30.0,91.0,21.0,71.0,6.0,6.0,0.9166666666666667,0.3777777777777778
1051,1,5,0,0.6666663333339999,2.91,2.347826086956522,1.6530612244897958,4.0,3.56,4.2,5.869565217391305,3.1666666666666665,0.7284695005527082,0.5969102525706299,0.5496307747541981,0.44299999999999995,0.514,0.4497681762694973,0.35856578025215213,28.0,195.0,27.0,162.0,7.0,7.0,1.1428571428571428,0.8387096774193549
1052,1,3,2,0.833332666668,3.0,1.2461538461538462,2.53125,4.833333333333333,3.26,3.2142857142857144,2.5,2.0,0.7588652482269503,0.6024702457402175,0.5574417559741173,0.606,0.40700000000000003,0.4792332334718104,0.27937925635125727,23.0,135.0,28.0,132.33333333333334,7.0,7.0,1.02020202020202,0.888888888888889
1053,1,12,3,0.5,4.47,8.617021276595743,3.4225352112676055,4.833333333333333,4.34,4.5,5.311475409836066,5.333333333333333,0.7474897059885863,0.8474148326801325,0.4686736339797006,0.451,0.631,0.5073779778937622,0.6569342826410014,20.0,116.66666666666667,13.0,76.66666666666667,7.0,15.0,1.111111111111111,0.14285714285714285
1054,0,3,4,0.33333366666599995,3.51,2.454545454545454,4.235294117647059,4.5,4.0,2.3684210526315788,4.11864406779661,4.666666666666667,0.6789930678780136,0.7892060197197717,0.46246661887588947,0.414,0.493,0.4673768395800693,0.5089285677260502,20.0,125.66666666666667,0.0,0.0,6.0,7.0,1.2745098039215685,0.888888888888889
1055,1,4,1,0.6666663333339999,4.14,6.096774193548387,1.7608695652173914,4.166666666666667,4.0,4.609756097560975,5.651162790697675,3.0,0.712697603263641,0.5758335232019443,0.5531085657345012,0.44299999999999995,0.514,0.5085995064866077,0.569444431472094,20.0,113.0,0.0,0.0,6.0,7.0,0.735632183908046,0.6145833333333334
1056,1,7,0,0.833332666668,3.84,2.25,2.076923076923077,4.333333333333333,4.36,4.090909090909091,2.7931034482758625,2.0,0.7534269395525941,0.5961111676677187,0.5582850425057295,0.606,0.40700000000000003,0.46829269066031937,0.3548387554630449,13.0,82.0,27.0,171.0,7.0,7.0,0.7941176470588235,0.8064516129032258
1057,0,1,4,0.454545516528841,3.5,3.0,4.11864406779661,4.5,3.01,1.7142857142857142,2.0769230769230766,7.4,0.7998270035403927,0.7887463592985064,0.5034876085993549,0.493,0.457,0.5376343970401238,0.6363635785124212,23.0,151.33333333333334,28.0,185.0,7.0,7.0,0.9705882352941176,1.0416666666666665
1058,1,15,1,0.6428568367353499,4.0,0.0,2.25,3.6,3.01,2.1774193548387095,5.0,2.5,0.6494365996291542,0.5952153110047846,0.5217817078659177,0.621,0.514,0.5706133892686479,4.5925883742151235e-07,0.0,0.0,26.0,188.33333333333334,7.0,7.0,0.21212121212121213,1.3333333333333333
1059,0,0,11,0.29411837369985755,4.14,4.090909090909091,4.95,1.8333333333333333,2.58,0.391304347826087,2.6470588235294117,3.8,0.5430745749777419,0.7208135552484527,0.42968563592772197,0.40700000000000003,0.457,0.6160713940263708,0.912698228549115,26.0,165.0,22.0,143.0,7.0,7.0,1.1458333333333335,1.1075268817204302
1060,0,3,4,0.5999998000004,4.5,2.076923076923077,3.3749999999999996,7.8,2.8,3.75,4.0212765957446805,4.2,0.8467279906872702,0.6497793530004516,0.565802763520523,0.451,0.414,0.6164383242634728,0.3564356928405543,25.0,158.0,62.0,54.666666666666664,7.0,9.0,1.1764705882352942,0.7333333333333334
1061,1,11,2,0.2857148979574345,3.02,4.11864406779661,5.3999999999999995,4.4,2.45,0.6923076923076923,3.4838709677419355,4.5,0.7508970029548332,0.8515815085158152,0.4685847564131826,0.631,0.507,0.5521023575494122,0.8560974129394494,18.0,89.0,14.0,91.66666666666667,7.0,8.0,0.9166666666666666,1.2424242424242424
1062,1,11,6,0.6428568367353499,2.94,5.09433962264151,1.5,5.4,5.34,2.8421052631578947,3.2033898305084745,2.3333333333333335,0.7677538287010777,0.6004784688995215,0.5611282748166735,0.621,0.514,0.35507249877475877,0.6418918561348601,22.0,156.0,22.0,116.0,7.0,7.0,1.0980392156862746,0.6666666666666667
1063,0,2,8,0.29411837369985755,4.0,5.3999999999999995,5.727272727272727,1.5,3.29,3.29,2.5,4.6,0.49711442786069654,0.736295193656428,0.40304082211490566,0.40700000000000003,0.457,0.5486968316332423,0.6214038846020978,0.0,0.0,15.0,27.333333333333332,7.0,21.0,0.5656565656565657,0.0
1064,1,3,2,0.5,3.01,1.9285714285714286,0.0,4.2,4.3,2.25,0.75,5.2,0.7720075147611379,0.8506609136360523,0.47576418031605966,0.606,0.44299999999999995,0.4117647300233297,0.46153847994739416,17.0,89.66666666666667,26.0,155.0,8.0,7.0,1.0666666666666664,1.4222222222222223
1065,1,5,1,0.5,4.0,3.2727272727272725,4.86,7.4,3.08,6.3,2.9347826086956523,4.8,0.8735119047619047,0.6930555555555555,0.5575960990437591,0.451,0.414,0.5649717330588324,0.3418803749157811,0.0,0.0,21.0,131.0,7.0,11.0,0.3142857142857143,0.8148148148148148
1066,0,2,4,0.34782635160634506,2.93,4.263157894736842,3.375,3.2,3.25,1.5,1.588235294117647,5.25,0.7994638533379453,0.7652292604013953,0.5109397148347945,0.493,0.457,0.4741100407410872,0.7397259442046952,22.0,135.0,26.0,169.0,8.0,10.0,0.8095238095238096,0.8888888888888888
1067,1,8,1,0.615384260356122,4.5,11.076923076923077,4.295454545454546,4.8,2.72,0.6923076923076923,8.709677419354838,3.5,0.7417910447761193,0.7636363636363637,0.4927444794952681,0.631,0.507,0.6232686639144974,0.9411763956170831,27.0,80.0,26.0,162.0,7.0,8.0,0.8288288288288289,0.892156862745098
1068,1,4,2,0.7826079584140216,3.88,5.282608695652174,1.894736842105263,6.6,2.84,2.571428571428571,5.661290322580646,2.6666666666666665,0.8419416547106647,0.6370074188264765,0.5692837365231432,0.621,0.514,0.5773809293509139,0.6725978208173204,23.0,132.0,15.0,88.66666666666667,7.0,7.0,0.9523809523809524,1.1238095238095238
1069,0,1,6,0.2173920415859785,4.0,2.1599999999999997,6.48,1.5,3.04,2.3684210526315788,0.5625,5.8,0.5293691389599318,0.835982546361228,0.3877163258749799,0.40700000000000003,0.457,0.5681817988119889,0.47698745786235003,0.0,0.0,4.0,23.333333333333332,7.0,7.0,0.6666666666666667,1.1313131313131313
1070,0,2,9,0.6249998437501952,4.05,3.292682926829268,0.0,4.6,2.49,1.9285714285714286,1.2857142857142856,3.6,0.7952227589908749,0.6588505747126436,0.5468931590715895,0.606,0.44299999999999995,0.6192660185730829,0.6306305805926238,14.0,13.0,19.0,130.0,7.0,7.0,0.4166666666666667,0.8064516129032258
1071,1,5,1,0.2941181314867494,2.01,1.3846153846153846,12.959999999999999,3.5,4.0,3.6610169491525424,4.0212765957446805,6.0,0.7111888111888112,0.7534480004260078,0.48557349204182426,0.507,0.451,0.3344426507678367,0.27441869406762875,26.0,183.0,0.0,0.0,7.0,7.0,1.3238095238095238,1.148148148148148
1072,1,8,1,0.652173648393655,4.05,2.1774193548387095,1.7999999999999998,4.75,4.0,2.6129032258064515,5.142857142857142,3.4,0.7847180413405579,0.6464052287581699,0.5483231652619436,0.457,0.414,0.5031055892905367,0.454545473523102,8.0,20.0,0.0,0.0,7.0,7.0,1.1372549019607845,0.23423423423423426
1073,1,10,1,0.5999998000004,2.71,1.6363636363636362,3.5999999999999996,6.4,4.0,5.3999999999999995,2.4,2.6,0.8080712391057219,0.7303504380475594,0.5252599148245162,0.631,0.493,0.40387484236219306,0.2325582155519284,25.0,152.33333333333334,0.0,0.0,7.0,7.0,0.9824561403508772,0.9166666666666666
1074,1,6,4,0.4285715306120991,3.88,4.584905660377358,1.9285714285714286,4.8,2.38,4.0,1.7234042553191489,6.8,0.7610699258665599,0.900974025974026,0.457912033567905,0.44299999999999995,0.621,0.6198082684318631,0.5340659261296963,13.0,72.0,37.0,109.66666666666667,7.0,7.0,0.8541666666666667,0.8888888888888888
1075,0,2,3,0.172414470866612,4.01,0.0,5.033898305084746,2.6666666666666665,3.87,9.0,0.5294117647058824,6.6,0.643919077864032,0.846589779280175,0.43201291611092574,0.514,0.457,0.5088832464763333,1.1111108641975856e-07,7.0,24.333333333333332,22.0,107.0,7.0,10.0,0.10185185185185187,1.0588235294117647
1076,1,3,2,1.2499968750078125e-06,3.83,2.16,9.0,1.0,2.61,2.8636363636363633,2.571428571428571,3.4,0.4860288309636651,0.7340141621890901,0.3983702489923746,0.40700000000000003,0.606,0.5947204674781157,0.4299674545913138,24.0,162.0,25.0,169.0,7.0,7.0,1.3142857142857143,0.9549549549549549
1077,0,0,7,0.5555554320990398,3.55,5.9399999999999995,12.959999999999999,4.25,4.56,8.1,4.609756097560976,5.6,0.6685425852866094,0.7521288515406163,0.47058212613865197,0.507,0.451,0.43773121141030547,0.42307693403462476,17.0,91.0,5.0,25.333333333333332,7.0,12.0,1.0185185185185184,0.0900900900900901
1078,1,2,1,0.7894730747935269,3.67,0.7714285714285714,2.25,5.75,3.51,3.15,6.428571428571429,2.0,0.8161700375688333,0.5462662337662337,0.5990519004379257,0.457,0.414,0.5111420581776996,0.1967214661529863,26.0,147.0,20.0,125.66666666666667,10.0,6.0,1.019047619047619,1.4473684210526316
1079,0,4,5,0.6666663888893518,3.32,6.352941176470589,3.4615384615384617,8.0,4.0,3.7058823529411766,4.295454545454546,2.2,0.8975354441664509,0.6519061583577712,0.579263808783926,0.631,0.493,0.45355192525903676,0.6315789212065304,17.0,21.333333333333332,0.0,0.0,7.0,6.0,0.811965811965812,0.954954954954955
1080,1,15,6,0.5,2.91,1.125,2.189189189189189,5.2,3.45,0.44999999999999996,0.5510204081632654,7.2,0.7853260869565217,0.9052673215109763,0.46452688329620906,0.44299999999999995,0.621,0.45754718316126314,0.7142854421772162,28.0,195.0,30.0,91.0,7.0,7.0,1.2424242424242424,1.0090090090090091
1081,0,4,8,1.2499968750078125e-06,3.56,6.1875,3.0000000000000004,2.0,4.42,6.1875,1.125,5.8,0.6060795837749301,0.8196637249345533,0.42509726685901483,0.514,0.457,0.4461153017254883,0.5,27.0,162.0,22.0,118.0,7.0,8.0,1.0,0.8571428571428571
1082,0,3,6,0.2173920415859785,3.26,3.0,8.142857142857142,1.3333333333333333,3.0,1.7419354838709677,3.098360655737705,3.4,0.5403021442495126,0.7344358618868423,0.4238534833421434,0.40700000000000003,0.606,0.5207667665281895,0.6326530052756032,28.0,132.33333333333334,23.0,135.0,7.0,7.0,0.9074074074074073,0.9473684210526315
1083,0,0,1,0.2941181314867494,2.95,4.5,14.0,2.0,4.47,10.536585365853657,3.085714285714286,5.6,0.47353206865401987,0.7703390748564619,0.3806922213161138,0.507,0.451,0.3975741515972637,0.29927009969156826,34.0,39.666666666666664,20.0,116.66666666666667,14.0,7.0,0.2972972972972973,1.1403508771929822
1084,0,1,2,0.8333327777787036,3.01,2.25,0.0,4.5,4.24,1.3846153846153846,9.0,2.0,0.7201680672268908,0.5664201393827336,0.5597502476139233,0.457,0.414,0.4151724371938104,0.6190475535399707,28.0,185.0,22.0,121.0,6.0,11.0,1.1944444444444444,0.5897435897435898
1085,1,9,2,0.5999998000004,4.0,5.3999999999999995,5.25,7.2,9.82,1.7999999999999998,6.75,2.6,0.8355620740229488,0.6286605551311434,0.5706523430153979,0.631,0.493,0.2894356310512835,0.7499999305555748,0.0,0.0,1.0,3.6666666666666665,15.0,8.0,0.125,0.13157894736842105
