url,date,team,opponent,place,home,runs,opponent_runs,victory,hits,errors,game_info,batter1_name,batter1_url,batter1_at_bat,batter1_hit,batter1_two_hit,batter1_three_hit,batter1_homerun,batter1_strikeout,batter1_four_balls,batter1_dead_ball,batter1_rbi,batter1_steal,batter1_position,batter2_name,batter2_url,batter2_at_bat,batter2_hit,batter2_two_hit,batter2_three_hit,batter2_homerun,batter2_strikeout,batter2_four_balls,batter2_dead_ball,batter2_rbi,batter2_steal,batter2_position,batter3_name,batter3_url,batter3_at_bat,batter3_hit,batter3_two_hit,batter3_three_hit,batter3_homerun,batter3_strikeout,batter3_four_balls,batter3_dead_ball,batter3_rbi,batter3_steal,batter3_position,batter4_name,batter4_url,batter4_at_bat,batter4_hit,batter4_two_hit,batter4_three_hit,batter4_homerun,batter4_strikeout,batter4_four_balls,batter4_dead_ball,batter4_rbi,batter4_steal,batter4_position,batter5_name,batter5_url,batter5_at_bat,batter5_hit,batter5_two_hit,batter5_three_hit,batter5_homerun,batter5_strikeout,batter5_four_balls,batter5_dead_ball,batter5_rbi,batter5_steal,batter5_position,batter6_name,batter6_url,batter6_at_bat,batter6_hit,batter6_two_hit,batter6_three_hit,batter6_homerun,batter6_strikeout,batter6_four_balls,batter6_dead_ball,batter6_rbi,batter6_steal,batter6_position,batter7_name,batter7_url,batter7_at_bat,batter7_hit,batter7_two_hit,batter7_three_hit,batter7_homerun,batter7_steal,batter7_strikeout,batter7_four_balls,batter7_rbi,batter9_run,batter7_dead_ball,batter8_name,batter8_url,batter8_at_bat,batter8_hit,batter8_two_hit,batter8_three_hit,batter8_homerun,batter8_steal,batter8_strikeout,batter8_four_balls,batter8_rbi,batter8_dead_ball,batter9_name,batter9_url,batter9_at_bat,batter9_hit,batter9_two_hit,batter9_three_hit,batter9_homerun,batter9_strikeout,batter9_four_balls,batter9_dead_ball,batter9_rbi,batter9_steal,batter9_position,other_batters_at_bat,other_batters_hit,other_batters_steal,other_batters_strikeout,other_batters_two_hit,other_batters_three_hit,other_batters_homerun,other_batters_four_balls,other_batters_dead_ball,st_name,st_url,st_pitches,st_batters,st_times,st_hits,st_homerun,st_four_balls,st_dead_ball,st_strikeout,st_wild_pitches,st_boke,st_runs,st_responsible_runs,re_pitches,re_batters,re_times,re_times_decimal,re_hits,re_homerun,re_four_balls,re_dead_ball,re_strikeout,re_wild_pitches,re_boke,re_runs,re_responsible_runs
http://npb.jp/scores/2017/0604/db-h-03/box.html,2017年6月4日（日）,横浜DeNAベイスターズ,福岡ソフトバンクホークス,横　浜,1,5,3,1,7,0,"            【試合終了】            ◇開始 13時01分      ◇試合時間 3時間7分      ◇入場者 28,442人    ",桑原,http://npb.jp/bis/players/51755135.html,3,1,0,0,0,1,0,1,0,0,中,梶谷,http://npb.jp/bis/players/61565114.html,4,0,0,0,0,1,0,0,0,0,右,ロペス,http://npb.jp/bis/players/93195137.html,4,1,0,0,1,1,0,0,2,0,一,筒香,http://npb.jp/bis/players/41945131.html,3,1,0,0,0,1,1,0,0,0,左,宮﨑,http://npb.jp/bis/players/51455137.html,3,1,0,0,0,0,1,0,0,0,三,戸柱,http://npb.jp/bis/players/41245132.html,4,2,0,0,0,1,0,0,3,0,捕,石川,http://npb.jp/bis/players/91195110.html,4,0,0,0,0,1,0,0,0,0,二,今永,http://npb.jp/bis/players/01305132.html,2,0,0,0,0,0,0,0,0,投,倉本,http://npb.jp/bis/players/91795130.html,4,1,0,0,0,1,0,0,0,0,遊,1,0,0,0,0,0,0,1,0,今永,http://npb.jp/bis/players/01305132.html,100,27,6,6,1,4,0,5,0,0,3,3,36,9,1,0,0,0,0,0,5,0,0,0,0
http://npb.jp/scores/2017/0604/d-e-03/box.html,2017年6月4日（日）,東北楽天ゴールデンイーグルス,中日ドラゴンズ,ナゴヤドーム,0,0,2,0,4,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間5分      ◇入場者 30,159人    ",茂木,http://npb.jp/bis/players/61865132.html,3,2,0,0,0,0,1,0,0,0,遊,ペゲーロ,http://npb.jp/bis/players/83085132.html,4,0,0,0,0,1,0,0,0,0,右,今江,http://npb.jp/bis/players/01305115.html,4,0,0,0,0,0,0,0,0,0,一,ウィーラー,http://npb.jp/bis/players/03105130.html,3,1,0,0,0,0,1,0,0,0,三,銀次,http://npb.jp/bis/players/71375112.html,3,1,0,0,0,1,0,1,0,0,二一,松井稼,http://npb.jp/bis/players/81983889.html,2,0,0,0,0,0,1,0,0,0,左,島内,http://npb.jp/bis/players/71975135.html,4,0,0,0,0,2,0,0,0,0,中,嶋,http://npb.jp/bis/players/01905114.html,1,0,0,0,0,0,1,0,0,捕,岸,http://npb.jp/bis/players/91795114.html,1,0,0,0,0,1,0,0,0,0,投,3,0,0,2,0,0,0,0,0,岸,http://npb.jp/bis/players/91795114.html,121,27,6,7,0,3,0,10,1,0,2,2,24,7,1,0,1,0,0,0,1,0,0,0,0
http://npb.jp/scores/2017/0604/d-e-03/box.html,2017年6月4日（日）,中日ドラゴンズ,東北楽天ゴールデンイーグルス,ナゴヤドーム,1,2,0,1,8,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間5分      ◇入場者 30,159人    ",京田,http://npb.jp/bis/players/81585134.html,4,2,0,0,0,1,0,0,0,1,遊,亀澤,http://npb.jp/bis/players/71575135.html,4,2,0,0,0,0,0,0,0,0,二,大島,http://npb.jp/bis/players/01305131.html,3,1,0,0,0,0,1,0,1,0,中,ビシエド,http://npb.jp/bis/players/13715132.html,4,1,0,0,0,1,0,0,1,1,一,ゲレーロ,http://npb.jp/bis/players/43545134.html,3,0,0,0,0,1,1,0,0,0,三,藤井,http://npb.jp/bis/players/51455112.html,3,1,0,0,0,1,1,0,0,0,左,平田,http://npb.jp/bis/players/61265112.html,4,0,0,0,0,4,0,0,0,0,右,松井雅,http://npb.jp/bis/players/51455131.html,3,1,0,0,0,2,0,0,0,捕,ジョーダン,http://npb.jp/bis/players/33535132.html,2,0,0,0,0,1,0,0,0,0,投,1,0,0,0,0,0,0,0,0,ジョーダン,http://npb.jp/bis/players/33535132.html,103,24,6,3,0,4,1,3,0,0,0,0,37,10,1,0,1,0,0,0,4,0,0,0,0
http://npb.jp/scores/2017/0604/t-f-03/box.html,2017年6月4日（日）,北海道日本ハムファイターズ,阪神タイガース,甲子園,0,3,4,0,7,2,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間55分      ◇入場者 46,744人    ",西川,http://npb.jp/bis/players/21225133.html,4,1,0,0,0,2,1,0,0,0,中,松本,http://npb.jp/bis/players/21625135.html,4,1,0,0,0,2,0,0,0,0,右,レアード,http://npb.jp/bis/players/23525130.html,4,1,1,0,0,0,1,0,1,0,三,中田,http://npb.jp/bis/players/61065116.html,5,2,1,0,0,1,0,0,1,0,一,田中賢介,http://npb.jp/bis/players/11915111.html,2,1,1,0,0,0,3,0,0,0,二,大田,http://npb.jp/bis/players/41345118.html,5,1,0,0,0,3,0,0,0,0,左,大野,http://npb.jp/bis/players/61365118.html,5,0,0,0,0,0,0,0,0,0,捕,中島卓也,http://npb.jp/bis/players/11215118.html,4,0,0,0,0,3,0,0,0,遊,村田,http://npb.jp/bis/players/31635116.html,1,0,0,0,0,1,0,0,0,0,投,3,0,0,2,0,0,0,0,0,村田,http://npb.jp/bis/players/31635116.html,67,18,4,3,0,2,1,2,0,0,1,1,121,27,0.1,0,2,0,4,0,7,0,0,3,2
http://npb.jp/scores/2017/0604/t-f-03/box.html,2017年6月4日（日）,阪神タイガース,北海道日本ハムファイターズ,甲子園,1,4,3,1,5,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間55分      ◇入場者 46,744人    ",糸井,http://npb.jp/bis/players/91195119.html,5,1,0,0,0,1,0,0,0,1,中,上本,http://npb.jp/bis/players/01305118.html,4,0,0,0,0,0,1,0,0,0,二,髙山,http://npb.jp/bis/players/01005132.html,4,1,0,0,0,2,0,1,1,0,左,福留,http://npb.jp/bis/players/61963888.html,3,0,0,0,0,2,2,0,0,0,右,中谷,http://npb.jp/bis/players/51255133.html,3,0,0,0,0,1,1,0,0,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,4,1,0,0,0,2,1,0,0,0,三,糸原,http://npb.jp/bis/players/81185134.html,4,0,0,0,0,0,0,0,1,0,遊,梅野,http://npb.jp/bis/players/21325139.html,3,0,0,0,0,0,0,0,0,捕,小野,http://npb.jp/bis/players/81385134.html,2,0,0,0,0,0,0,0,0,0,投,6,2,2,1,0,0,0,1,0,小野,http://npb.jp/bis/players/81385134.html,103,27,7,5,0,3,0,7,0,0,2,2,66,16,1,0,2,0,2,0,7,0,0,1,0
http://npb.jp/scores/2017/0604/c-m-03/box.html,2017年6月4日（日）,千葉ロッテマリーンズ,広島東洋カープ,マツダスタジアム,0,1,7,0,6,2,"            【試合終了】            ◇開始 13時30分      ◇試合時間 3時間1分      ◇入場者 31,321人    ",大嶺翔,http://npb.jp/bis/players/81385131.html,4,0,0,0,0,1,0,0,0,0,三,サントス,http://npb.jp/bis/players/13015134.html,4,0,0,0,0,1,0,0,0,0,中,清田,http://npb.jp/bis/players/91795131.html,4,1,0,0,0,0,0,0,0,0,右中,角中,http://npb.jp/bis/players/41545114.html,3,1,1,0,0,0,1,0,0,0,左右,鈴木,http://npb.jp/bis/players/81985135.html,4,2,1,0,0,0,0,0,0,0,二,ダフィー,http://npb.jp/bis/players/73775134.html,3,1,0,0,0,0,0,1,0,0,一三,三木,http://npb.jp/bis/players/51455139.html,4,0,0,0,0,2,0,0,0,0,遊,田村,http://npb.jp/bis/players/41945137.html,1,0,0,0,0,0,1,0,0,捕,佐々木,http://npb.jp/bis/players/71975134.html,2,0,0,0,0,2,0,0,0,0,投,5,1,0,1,0,0,0,0,0,佐々木,http://npb.jp/bis/players/71975134.html,101,23,5,6,2,3,0,0,0,0,4,4,59,15,2,0,2,1,2,1,3,0,0,3,0
http://npb.jp/scores/2017/0604/c-m-03/box.html,2017年6月4日（日）,広島東洋カープ,千葉ロッテマリーンズ,マツダスタジアム,1,7,1,1,8,2,"            【試合終了】            ◇開始 13時30分      ◇試合時間 3時間1分      ◇入場者 31,321人    ",田中,http://npb.jp/bis/players/61965139.html,3,1,0,0,0,0,1,1,1,1,遊,菊池,http://npb.jp/bis/players/61565135.html,4,1,0,0,0,0,1,0,0,0,二,丸,http://npb.jp/bis/players/21425116.html,3,2,1,0,1,0,1,0,3,0,中,鈴木,http://npb.jp/bis/players/81785137.html,4,0,0,0,0,1,0,0,0,0,右,安部,http://npb.jp/bis/players/91195116.html,4,0,0,0,0,0,0,0,0,0,三,エルドレッド,http://npb.jp/bis/players/13515135.html,4,1,0,0,1,1,0,0,1,0,一,松山,http://npb.jp/bis/players/01405116.html,3,1,0,0,0,1,0,0,0,0,左,會澤,http://npb.jp/bis/players/31135114.html,2,0,0,0,0,0,2,0,0,捕,中村祐,http://npb.jp/bis/players/71075139.html,2,0,0,0,0,0,0,0,0,0,投,3,2,2,1,0,0,1,0,0,中村祐,http://npb.jp/bis/players/71075139.html,98,25,6,4,0,2,1,5,0,0,1,0,38,12,1,0,2,0,0,0,2,0,0,0,0
http://npb.jp/scores/2017/0606/f-c-01/box.html,2017年6月6日（火）,広島東洋カープ,北海道日本ハムファイターズ,札幌ドーム,0,4,3,1,8,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間18分      ◇入場者 27,351人    ",田中,http://npb.jp/bis/players/61965139.html,5,1,0,0,0,1,0,0,0,1,遊,菊池,http://npb.jp/bis/players/61565135.html,5,0,0,0,0,1,0,0,1,0,二,丸,http://npb.jp/bis/players/21425116.html,5,3,0,0,0,0,0,0,1,0,中,鈴木,http://npb.jp/bis/players/81785137.html,5,0,0,0,0,0,0,0,0,0,右,エルドレッド,http://npb.jp/bis/players/13515135.html,4,1,1,0,0,0,0,0,1,0,指,新井,http://npb.jp/bis/players/01103888.html,3,2,0,0,1,0,1,0,1,1,一,バティスタ,http://npb.jp/bis/players/23925132.html,4,0,0,0,0,1,0,0,0,0,左,小窪,http://npb.jp/bis/players/51755116.html,3,0,0,0,0,2,1,0,0,三,會澤,http://npb.jp/bis/players/31135114.html,2,1,0,0,0,0,1,0,0,0,捕,1,0,0,0,0,0,0,0,0,薮田,http://npb.jp/bis/players/91895130.html,116,25,6,3,0,4,0,4,0,0,3,3,38,11,1,0,3,0,0,0,2,0,0,0,0
http://npb.jp/scores/2017/0606/f-c-01/box.html,2017年6月6日（火）,北海道日本ハムファイターズ,広島東洋カープ,札幌ドーム,1,3,4,0,6,2,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間18分      ◇入場者 27,351人    ",西川,http://npb.jp/bis/players/21225133.html,2,0,0,0,0,0,2,0,0,0,中,杉谷,http://npb.jp/bis/players/81785118.html,3,0,0,0,0,1,0,0,0,0,二,レアード,http://npb.jp/bis/players/23525130.html,4,0,0,0,0,1,0,0,0,0,三,中田,http://npb.jp/bis/players/61065116.html,3,0,0,0,0,1,1,0,0,0,一,田中賢介,http://npb.jp/bis/players/11915111.html,3,1,0,0,0,0,1,0,0,0,指,大田,http://npb.jp/bis/players/41345118.html,4,2,2,0,0,1,0,0,1,0,左,岡,http://npb.jp/bis/players/11515139.html,3,0,0,0,0,0,0,0,1,0,右,石井一,http://npb.jp/bis/players/21125134.html,3,0,0,0,0,1,0,0,0,遊二,大野,http://npb.jp/bis/players/61365118.html,4,2,1,0,0,0,0,0,1,0,捕,3,1,0,1,0,0,0,0,0,加藤,http://npb.jp/bis/players/41545132.html,93,26,6,6,1,2,0,2,0,0,1,1,59,14,1,0,2,0,1,0,3,0,0,3,0
http://npb.jp/scores/2017/0606/e-db-01/box.html,2017年6月6日（火）,横浜DeNAベイスターズ,東北楽天ゴールデンイーグルス,山　形,0,9,1,1,13,0,"            【試合終了】            ◇開始 17時03分      ◇試合時間 3時間7分      ◇入場者 13,841人    ",桑原,http://npb.jp/bis/players/51755135.html,5,4,2,0,1,1,0,0,1,0,中,梶谷,http://npb.jp/bis/players/61565114.html,4,2,0,0,0,2,1,0,1,1,右,ロペス,http://npb.jp/bis/players/93195137.html,5,1,0,0,1,1,0,0,1,0,一,筒香,http://npb.jp/bis/players/41945131.html,4,1,0,0,1,1,1,0,2,0,左,宮﨑,http://npb.jp/bis/players/51455137.html,4,1,0,0,1,0,0,0,1,0,指,白崎,http://npb.jp/bis/players/21725137.html,2,0,0,0,0,1,0,0,0,0,三,髙城,http://npb.jp/bis/players/51055135.html,5,2,0,1,0,2,0,0,1,0,捕,田中浩,http://npb.jp/bis/players/21925110.html,4,1,0,0,0,0,0,0,0,二,倉本,http://npb.jp/bis/players/91795130.html,4,0,0,0,0,0,0,0,0,0,遊,4,1,0,1,0,0,0,0,0,濵口,http://npb.jp/bis/players/51655134.html,119,28,7,3,0,4,0,9,3,0,1,1,35,8,1,0,2,0,0,0,3,0,0,0,0
http://npb.jp/scores/2017/0606/e-db-01/box.html,2017年6月6日（火）,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,山　形,1,1,9,0,5,1,"            【試合終了】            ◇開始 17時03分      ◇試合時間 3時間7分      ◇入場者 13,841人    ",茂木,http://npb.jp/bis/players/61865132.html,4,0,0,0,0,3,0,0,0,0,遊,ペゲーロ,http://npb.jp/bis/players/83085132.html,3,1,0,0,0,0,0,0,0,0,右,ウィーラー,http://npb.jp/bis/players/03105130.html,4,1,0,0,0,1,0,0,0,0,三,アマダー,http://npb.jp/bis/players/23325132.html,3,0,0,0,0,2,1,0,0,0,指,銀次,http://npb.jp/bis/players/71375112.html,3,0,0,0,0,2,1,0,0,0,二一,今江,http://npb.jp/bis/players/01305115.html,4,1,0,0,0,3,0,0,0,0,一三,岡島,http://npb.jp/bis/players/21325135.html,4,1,1,0,0,0,0,0,0,0,左,田中,http://npb.jp/bis/players/11215134.html,3,0,0,0,0,1,1,0,0,中右,嶋,http://npb.jp/bis/players/01905114.html,2,0,0,0,0,0,1,0,0,0,捕,2,1,0,0,0,0,0,0,0,辛島,http://npb.jp/bis/players/01505118.html,40,12,2,6,2,0,0,3,0,0,3,3,102,31,1,0,7,2,2,0,6,0,1,6,4
http://npb.jp/scores/2017/0606/l-g-01/box.html,2017年6月6日（火）,読売ジャイアンツ,埼玉西武ライオンズ,メットライフ,0,5,8,0,13,0,"            【試合終了】            ◇開始 18時01分      ◇試合時間 3時間31分      ◇入場者 24,533人    ",陽,http://npb.jp/bis/players/21825112.html,5,1,0,0,0,2,0,0,2,0,中,橋本到,http://npb.jp/bis/players/51455118.html,4,1,0,0,0,0,0,0,0,0,右,坂本勇,http://npb.jp/bis/players/51955114.html,4,0,0,0,0,1,1,0,0,0,遊,マギー,http://npb.jp/bis/players/21825137.html,5,2,1,0,0,3,0,0,0,0,三一,村田,http://npb.jp/bis/players/81485117.html,2,0,0,0,0,1,1,0,0,0,一,阿部,http://npb.jp/bis/players/21125113.html,4,3,0,0,0,1,0,0,1,0,指,石川,http://npb.jp/bis/players/01105135.html,4,1,0,0,0,1,0,0,0,0,左,クルーズ,http://npb.jp/bis/players/01805139.html,3,2,0,0,0,0,0,0,1,二,小林,http://npb.jp/bis/players/91795139.html,2,1,0,0,0,0,0,0,1,0,捕,3,2,0,0,0,0,0,0,0,菅野,http://npb.jp/bis/players/41745137.html,125,29,6,9,1,3,0,4,0,0,5,5,52,12,0.1,0,1,1,4,1,1,0,0,3,3
http://npb.jp/scores/2017/0606/l-g-01/box.html,2017年6月6日（火）,埼玉西武ライオンズ,読売ジャイアンツ,メットライフ,1,8,5,1,10,0,"            【試合終了】            ◇開始 18時01分      ◇試合時間 3時間31分      ◇入場者 24,533人    ",金子侑,http://npb.jp/bis/players/01505137.html,4,0,0,0,0,1,1,0,1,0,右,源田,http://npb.jp/bis/players/71775134.html,4,0,0,0,0,1,0,0,0,0,遊,秋山,http://npb.jp/bis/players/31135133.html,4,0,0,0,0,0,1,0,0,0,中,浅村,http://npb.jp/bis/players/51155118.html,5,2,0,0,1,0,0,0,1,0,二,中村,http://npb.jp/bis/players/81085115.html,3,0,0,0,0,2,2,0,0,0,三,栗山,http://npb.jp/bis/players/51755115.html,3,2,0,0,1,0,1,0,1,0,指,メヒア,http://npb.jp/bis/players/83385139.html,3,3,2,0,0,0,1,0,2,0,一,外崎,http://npb.jp/bis/players/41245130.html,2,1,0,0,0,1,1,0,2,左,炭谷,http://npb.jp/bis/players/91995112.html,3,2,0,0,0,0,0,1,1,0,捕,0,0,0,0,0,0,0,0,0,野上,http://npb.jp/bis/players/81285118.html,108,27,5.2,9,0,1,0,7,0,0,5,5,51,14,1,0,4,0,1,0,2,0,0,0,0
http://npb.jp/scores/2017/0606/m-d-01/box.html,2017年6月6日（火）,中日ドラゴンズ,千葉ロッテマリーンズ,ZOZOマリン,0,3,0,1,7,0,"            【試合終了】            ◇開始 18時15分      ◇試合時間 2時間28分      ◇入場者 15,184人    ",京田,http://npb.jp/bis/players/81585134.html,3,2,0,1,0,0,0,0,0,0,遊,亀澤,http://npb.jp/bis/players/71575135.html,2,1,0,0,0,0,0,0,1,0,二三,大島,http://npb.jp/bis/players/01305131.html,4,2,0,0,0,1,0,0,1,0,中,ビシエド,http://npb.jp/bis/players/13715132.html,4,0,0,0,0,0,0,0,0,0,一,ゲレーロ,http://npb.jp/bis/players/43545134.html,3,0,0,0,0,1,0,0,0,0,三,森野,http://npb.jp/bis/players/21223884.html,4,0,0,0,0,0,0,0,0,0,指,藤井,http://npb.jp/bis/players/51455112.html,3,0,0,0,0,0,0,0,0,0,左,平田,http://npb.jp/bis/players/61265112.html,3,1,0,0,1,1,0,0,1,右,松井雅,http://npb.jp/bis/players/51455131.html,3,1,0,0,0,2,0,0,0,0,捕,1,0,0,0,0,0,0,0,0,又吉,http://npb.jp/bis/players/61265139.html,125,34,9,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://npb.jp/scores/2017/0606/m-d-01/box.html,2017年6月6日（火）,千葉ロッテマリーンズ,中日ドラゴンズ,ZOZOマリン,1,0,3,0,4,0,"            【試合終了】            ◇開始 18時15分      ◇試合時間 2時間28分      ◇入場者 15,184人    ",大嶺翔,http://npb.jp/bis/players/81385131.html,3,0,0,0,0,2,0,0,0,0,三,サントス,http://npb.jp/bis/players/13015134.html,4,2,0,0,0,1,0,0,0,0,中,清田,http://npb.jp/bis/players/91795131.html,4,0,0,0,0,1,0,0,0,0,右,角中,http://npb.jp/bis/players/41545114.html,2,1,0,0,0,0,2,0,0,0,左,井口,http://npb.jp/bis/players/51153884.html,3,0,0,0,0,2,0,0,0,0,指,鈴木,http://npb.jp/bis/players/81985135.html,3,1,1,0,0,0,1,0,0,0,二,根元,http://npb.jp/bis/players/01205112.html,4,0,0,0,0,1,0,0,0,0,一,三木,http://npb.jp/bis/players/51455139.html,3,0,0,0,0,1,0,0,0,遊,吉田,http://npb.jp/bis/players/91695139.html,1,0,0,0,0,0,1,0,0,0,捕,3,0,0,0,0,0,0,0,0,石川,http://npb.jp/bis/players/41145139.html,102,30,8,7,1,0,0,5,0,0,3,3,17,3,1,0,0,0,0,0,0,0,0,0,0
http://npb.jp/scores/2017/0606/bs-t-01/box.html,2017年6月6日（火）,阪神タイガース,オリックス・バファローズ,京セラD大阪,0,11,4,0,11,0,"            【試合終了】            ◇開始 18時02分      ◇試合時間 3時間34分      ◇入場者 34,983人    ",糸井,http://npb.jp/bis/players/91195119.html,5,2,1,0,0,1,0,0,1,1,右,上本,http://npb.jp/bis/players/01305118.html,3,2,1,0,0,0,1,0,1,0,二,髙山,http://npb.jp/bis/players/01005132.html,5,2,0,0,0,0,0,0,1,0,中,福留,http://npb.jp/bis/players/61963888.html,2,0,0,0,0,0,2,0,0,0,左,原口,http://npb.jp/bis/players/61065131.html,5,3,1,0,0,2,0,0,3,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,3,1,0,0,1,0,2,0,3,0,三,キャンベル,http://npb.jp/bis/players/73575134.html,4,0,0,0,0,3,0,0,0,0,指,糸原,http://npb.jp/bis/players/81185134.html,4,1,0,0,0,2,1,0,0,遊,梅野,http://npb.jp/bis/players/21325139.html,2,0,0,0,0,0,1,0,0,0,捕,3,0,0,1,0,0,0,0,0,秋山,http://npb.jp/bis/players/51155131.html,120,34,8,12,0,2,0,6,0,0,2,2,16,6,1,0,3,0,0,0,1,1,0,2,2
http://npb.jp/scores/2017/0606/bs-t-01/box.html,2017年6月6日（火）,オリックス・バファローズ,阪神タイガース,京セラD大阪,1,4,11,1,15,1,"            【試合終了】            ◇開始 18時02分      ◇試合時間 3時間34分      ◇入場者 34,983人    ",駿太,http://npb.jp/bis/players/81785133.html,4,0,0,0,0,3,1,0,0,0,中,西野,http://npb.jp/bis/players/91495130.html,4,2,0,0,0,0,0,0,0,0,二,安達,http://npb.jp/bis/players/31135135.html,4,1,0,0,0,1,1,0,1,0,遊,ロメロ,http://npb.jp/bis/players/73975134.html,5,1,0,0,0,1,0,0,0,0,指,小谷野,http://npb.jp/bis/players/71975117.html,4,2,0,0,0,0,0,0,1,0,三,中島,http://npb.jp/bis/players/01005113.html,4,1,1,0,0,0,0,0,1,0,一,T-岡田,http://npb.jp/bis/players/61365112.html,4,2,0,0,0,1,0,0,0,0,左,武田,http://npb.jp/bis/players/91995137.html,4,4,1,0,0,0,0,0,0,右,伊藤,http://npb.jp/bis/players/81185116.html,1,0,0,0,0,1,0,0,0,0,捕,3,2,1,0,1,0,0,0,0,金子千尋,http://npb.jp/bis/players/41345110.html,116,29,5.2,8,1,4,0,5,0,0,9,8,78,16,2,0,3,0,3,0,4,0,0,2,1
http://npb.jp/scores/2017/0606/h-s-01/box.html,2017年6月6日（火）,東京ヤクルトスワローズ,福岡ソフトバンクホークス,ヤフオクドーム,0,1,2,0,6,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間20分      ◇入場者 32,475人    ",坂口,http://npb.jp/bis/players/21925117.html,5,1,0,0,1,2,0,0,1,0,左,上田,http://npb.jp/bis/players/71375114.html,4,1,0,0,0,2,0,0,0,0,中,山田,http://npb.jp/bis/players/91895133.html,3,1,0,0,0,0,1,0,0,0,二,雄平,http://npb.jp/bis/players/01005117.html,4,1,0,0,0,0,0,0,0,0,右,グリーン,http://npb.jp/bis/players/23525134.html,4,0,0,0,0,3,0,0,0,0,一,大松,http://npb.jp/bis/players/71375110.html,3,0,0,0,0,0,1,0,0,0,指,大引,http://npb.jp/bis/players/91595114.html,4,1,0,0,0,0,0,0,0,0,遊,中村,http://npb.jp/bis/players/51255118.html,4,1,0,0,0,1,0,0,0,捕,藤井,http://npb.jp/bis/players/91295139.html,2,0,0,0,0,1,0,0,0,0,三,0,0,0,0,0,0,0,1,0,ブキャナン,http://npb.jp/bis/players/43745134.html,97,25,6,8,1,2,0,3,0,0,1,1,53,14,0 +,0,1,0,2,0,4,0,0,1,1
http://npb.jp/scores/2017/0606/h-s-01/box.html,2017年6月6日（火）,福岡ソフトバンクホークス,東京ヤクルトスワローズ,ヤフオクドーム,1,2,1,1,9,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間20分      ◇入場者 32,475人    ",川﨑,http://npb.jp/bis/players/41345111.html,3,1,1,0,0,0,1,0,0,0,二,今宮,http://npb.jp/bis/players/31335131.html,5,0,0,0,0,1,0,0,0,0,遊,柳田,http://npb.jp/bis/players/31835133.html,5,1,0,0,0,1,0,0,1,0,中,デスパイネ,http://npb.jp/bis/players/03505139.html,3,1,0,0,0,1,1,0,0,0,指,中村晃,http://npb.jp/bis/players/11215116.html,4,1,0,0,0,1,0,0,0,0,左,松田,http://npb.jp/bis/players/51655112.html,4,1,1,0,0,0,0,0,0,0,三,上林,http://npb.jp/bis/players/91395139.html,4,2,0,0,0,1,0,0,0,0,右,ジェンセン,http://npb.jp/bis/players/83585134.html,2,1,0,0,1,1,1,0,1,一,甲斐,http://npb.jp/bis/players/91595133.html,3,1,1,0,0,1,0,0,0,0,捕,1,0,0,0,0,0,0,1,0,東浜,http://npb.jp/bis/players/01005137.html,111,29,8,5,1,1,0,7,0,0,1,1,35,8,1,0,1,0,2,0,2,1,0,0,0
http://npb.jp/scores/2017/0607/f-c-02/box.html,2017年6月7日（水）,広島東洋カープ,北海道日本ハムファイターズ,札幌ドーム,0,8,3,1,15,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間1分      ◇入場者 26,843人    ",田中,http://npb.jp/bis/players/61965139.html,4,2,0,0,0,1,1,0,1,0,遊,菊池,http://npb.jp/bis/players/61565135.html,5,1,0,0,0,1,0,0,0,0,二,丸,http://npb.jp/bis/players/21425116.html,3,2,1,0,0,0,1,0,1,0,中,鈴木,http://npb.jp/bis/players/81785137.html,4,3,0,0,0,1,0,0,2,1,右,安部,http://npb.jp/bis/players/91195116.html,5,1,0,1,0,0,0,0,0,0,三,エルドレッド,http://npb.jp/bis/players/13515135.html,5,0,0,0,0,0,0,0,0,0,一,松山,http://npb.jp/bis/players/01405116.html,2,1,0,0,0,0,0,0,0,0,指,バティスタ,http://npb.jp/bis/players/23925132.html,4,3,1,0,2,0,0,0,3,左,會澤,http://npb.jp/bis/players/31135114.html,4,2,1,0,0,0,0,0,1,0,捕,3,0,0,0,0,0,0,0,0,大瀬良,http://npb.jp/bis/players/61365139.html,104,28,7,5,0,2,0,2,0,0,3,3,27,6,1,0,0,0,0,0,1,0,0,0,0
